"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",1,0,4057937,121,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",542,695615085250016,695615085253736,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,122,5,"__amd_rocclr_copyBuffer",546,695615085289936,695615085292256,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,123,5,"__amd_rocclr_copyBuffer",548,695615085336856,695615085339176,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,124,24,"k_sgd_f32(float*, float const*, float const*, int, int, int, int, float)",551,695615085367096,695615085388616,0,0,16,0,128,16,16,1,80,16,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,125,5,"__amd_rocclr_copyBuffer",553,695615085391976,695615085393536,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,126,24,"k_sgd_f32(float*, float const*, float const*, int, int, int, int, float)",560,695615085499617,695615085581298,0,0,16,0,128,16,16,1,224,64,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,127,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",568,695615085662218,695615085678698,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,128,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",576,695615085862820,695615085879340,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,129,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",584,695615086051061,695615086067501,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,130,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",592,695615086246062,695615086262542,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,131,5,"__amd_rocclr_copyBuffer",597,695615086408303,695615086410343,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,132,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",600,695615086430624,695615086435424,0,0,16,0,128,16,16,1,16,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,133,5,"__amd_rocclr_copyBuffer",602,695615086438824,695615086440504,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,134,5,"__amd_rocclr_copyBuffer",604,695615086469504,695615086472144,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,135,5,"__amd_rocclr_copyBuffer",605,695615086491744,695615086493824,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,136,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",608,695615086514624,695615086516584,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,137,5,"__amd_rocclr_copyBuffer",613,695615086578585,695615086581545,0,0,16,0,128,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,138,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",616,695615086602185,695615086606025,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,139,5,"__amd_rocclr_copyBuffer",621,695615086659785,695615086662185,0,0,16,0,128,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,140,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",624,695615086682345,695615086686105,0,0,16,0,128,16,16,1,64,128,1
